review_id,hotel_id,user_id,rating,title,body,language,traveller_type,stay_date,room_type_id,helpful_votes,has_photo,sentiment_hint,created_at,updated_at
rvw_2579a447,htl_b24e5527,usr_51275e79,5,Great staff,"The photographs make the room look larger than it is. Fine for two nights, probably not for a week.",en-IN,backpacker,2026-02-01,rmt_ca2fad13,2,0,-0.11,2026-02-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_915ec8de,htl_b24e5527,usr_8d2c2759,5,Average,"The photographs make the room look larger than it is. Would stay again, but I would ask for a room at the back.",en-IN,solo,2026-07-10,rmt_34911919,6,1,-0.11,2026-07-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4ddf96e1,htl_b24e5527,usr_0ecee4ac,7,Great staff,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,backpacker,2025-07-14,rmt_ecd29352,5,0,0.33,2025-08-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b5fd4187,htl_b24e5527,usr_a5077371,8,Good location,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,backpacker,2026-01-03,rmt_efb6138e,8,0,0.56,2026-01-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7cd42e73,htl_b24e5527,usr_a0621ff2,9,Better than expected,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,business,2026-02-25,rmt_ecd29352,5,0,0.78,2026-02-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f286a670,htl_b24e5527,usr_1239733b,8,Mixed,"Checked in at 6am off a delayed train and they let us in early without fuss. Wi-fi held up well enough for a two-hour video call, which I did not expect. Exactly what was advertised, no more and no less.",en-IN,senior,2026-04-13,,0,0,0.56,2026-04-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_57b7f1bc,htl_b24e5527,usr_7a9bb1ad,9,Good location,മുറി വൃത്തിയായിരുന്നു. ജീവനക്കാർ സഹായകരമായിരുന്നു. പ്രഭാതഭക്ഷണം ശരാശരി.,ml,senior,2025-05-27,rmt_34911919,5,0,0.78,2025-05-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9a8cbda8,htl_b24e5527,usr_ce941853,7,Great staff,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2025-06-15,rmt_ecd29352,5,1,0.33,2025-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b8da189b,htl_b24e5527,,8,,മുറി വൃത്തിയായിരുന്നു. ജീവനക്കാർ സഹായകരമായിരുന്നു. പ്രഭാതഭക്ഷണം ശരാശരി.,ml,senior,2026-04-12,rmt_efb6138e,18,0,0.56,2026-04-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_70dcc42d,htl_b24e5527,usr_4b9aa988,5,Great staff,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,couple,2025-05-10,rmt_34911919,0,0,-0.11,2025-05-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_353dee02,htl_b24e5527,usr_7d136b40,5,Better than expected,"The street noise starts around six and there is no getting around it. Would stay again, but I would ask for a room at the back.",en-IN,couple,2025-12-21,rmt_34911919,13,0,,2025-12-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_557dd14e,htl_b24e5527,usr_0b05ac58,4,,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,business,2026-05-22,rmt_ca2fad13,0,0,-0.33,2026-05-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_df7d915a,htl_b24e5527,usr_e960bbc7,4,,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,family,2026-06-01,,0,0,-0.33,2026-06-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_624e8b3e,htl_b24e5527,usr_71852a92,8,Great staff,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,couple,2026-07-23,rmt_34911919,8,0,0.56,2026-08-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ec62fb1d,htl_33999106,,8,Would return,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,business,2026-07-27,rmt_48b7503e,0,1,0.56,2026-08-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_14d486ed,htl_33999106,,8,Noisy but central,"The shaded verandah is genuinely lovely in the evening. Wi-fi held up well enough for a two-hour video call, which I did not expect. Fine for two nights, probably not for a week.",en-IN,business,2026-05-09,rmt_86c135a7,11,0,0.56,2026-05-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4f5f9662,htl_33999106,usr_bac1ae76,9,,"The location is the whole argument for this place — we walked to the fort gate twice a day. Fine for two nights, probably not for a week.",en-IN,couple,2026-01-11,,6,0,0.78,2026-01-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_392dce46,htl_33999106,usr_d032c2ca,9,Mixed,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,solo,2025-08-26,rmt_48b7503e,5,1,0.78,2025-09-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f3248d52,htl_33999106,usr_424aaa79,4,Would return,"Thin walls. We heard the family next door quite clearly. Fine for two nights, probably not for a week.",en-IN,business,2025-08-08,rmt_86c135a7,0,0,-0.33,2025-08-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_104bef3f,htl_33999106,usr_51247360,7,Great staff,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,couple,2026-01-30,rmt_48b7503e,13,0,0.33,2026-02-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_60d872d8,htl_33999106,usr_2b7e8931,10,Great staff,"The location is the whole argument for this place — we walked to the fort gate twice a day. Wi-fi held up well enough for a two-hour video call, which I did not expect. Slightly overpriced in season, good value outside it.",en-GB,friends,2025-07-24,rmt_86c135a7,2,0,1,2025-08-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7fefa128,htl_33999106,,10,Great staff,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,senior,2026-03-19,rmt_48b7503e,0,0,1,2026-03-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_646d7c43,htl_33999106,usr_216d365e,7,Better than expected,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,couple,2026-01-28,rmt_86c135a7,0,1,,2026-02-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_831cefbf,htl_33999106,usr_2a2841d1,6,Average,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,solo,2025-05-30,,5,1,0.11,2025-06-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7e5b0656,htl_33999106,usr_201332d4,7,Mixed,"Staff remembered our names by the second morning, which is rare anywhere. The lift was out for our whole stay and we were on the fourth floor. Worth it for the location alone.",en-IN,solo,2025-10-16,rmt_86c135a7,0,0,0.33,2025-11-01T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_42ed7fb5,htl_33999106,usr_6866c6a4,10,Noisy but central,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,family,2025-09-06,rmt_f382b35e,9,0,1,2025-09-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a6e5cc0a,htl_33999106,usr_8846d546,10,Noisy but central,"Checked in at 6am off a delayed train and they let us in early without fuss. Exactly what was advertised, no more and no less.",en-IN,friends,2026-04-12,rmt_71209ce8,8,0,1,2026-04-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_24831f23,htl_33999106,usr_1cfaf7a0,10,,"Breakfast was better than it needed to be. The upma in particular. Staff remembered our names by the second morning, which is rare anywhere. Exactly what was advertised, no more and no less.",en-GB,couple,2025-12-31,rmt_f382b35e,0,0,1,2026-01-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_b1ea78cc,htl_33999106,usr_d981bf20,6,Average,"Checked in at 6am off a delayed train and they let us in early without fuss. The location is the whole argument for this place — we walked to the fort gate twice a day. Hot water was inconsistent on the upper floor. Fine for two nights, probably not for a week.",en-IN,couple,2025-06-09,rmt_71209ce8,5,0,0.11,2025-06-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2a32d7e6,htl_33999106,usr_dace411a,9,Noisy but central,"Breakfast was better than it needed to be. The appam in particular. Checked in at 6am off a delayed train and they let us in early without fuss. Fine for two nights, probably not for a week.",en-IN,family,2025-06-27,rmt_f382b35e,0,0,0.78,2025-07-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4c1d768f,htl_33999106,usr_b86dd891,5,Good location,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,backpacker,2025-05-16,rmt_71209ce8,9,0,-0.11,2025-05-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4a804ab2,htl_33999106,usr_61710d50,7,Good location,"Good value for what you get. We paid less than the chain hotel two streets away. Checked in at 6am off a delayed train and they let us in early without fuss. Breakfast is repetitive if you stay more than three nights. Fine for two nights, probably not for a week.",en-IN,senior,2025-11-07,rmt_48b7503e,10,0,0.33,2025-11-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8c75cb19,htl_33999106,usr_54e0dc44,9,Average,"Room was spotless and the air conditioning was silent, which mattered in May. Exactly what was advertised, no more and no less.",en-IN,senior,2025-11-03,rmt_f382b35e,0,0,0.78,2025-11-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_7755699a,htl_33999106,usr_a5077371,7,Average,"Breakfast was better than it needed to be. The upma in particular. The street noise starts around six and there is no getting around it. Exactly what was advertised, no more and no less.",en-IN,friends,2026-01-06,rmt_71209ce8,0,0,0.33,2026-01-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d79e51d9,htl_33999106,usr_49544c26,9,Noisy but central,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,couple,2025-10-24,rmt_f382b35e,0,0,0.78,2025-10-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f724db75,htl_33999106,usr_a386ca28,8,Good location,"Room was spotless and the air conditioning was silent, which mattered in December. Slightly overpriced in season, good value outside it.",en-IN,business,2025-06-04,rmt_86c135a7,0,0,0.56,2025-06-21T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_029f105c,htl_33999106,usr_6498a0a8,9,Noisy but central,Good value for what you get. We paid less than the chain hotel two streets away. Worth it for the location alone.,en-IN,family,2025-07-23,rmt_71209ce8,0,1,0.78,2025-08-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1400e6e2,htl_33999106,usr_4f3c7fb0,9,Noisy but central,"The rooftop terrace is genuinely lovely in the evening. Slightly overpriced in season, good value outside it.",en-IN,backpacker,2025-08-20,rmt_71209ce8,5,1,,2025-09-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e2202eb1,htl_33999106,,5,,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2026-08-06,rmt_71209ce8,0,0,-0.11,2026-08-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f244a33d,htl_0a785439,usr_bac1ae76,9,Great staff,"Checked in at 6am off a delayed train and they let us in early without fuss. The colonnaded corridor is genuinely lovely in the evening. Fine for two nights, probably not for a week.",en-IN,senior,2026-06-08,rmt_2c39a2e4,11,0,,2026-06-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5b8d8ff0,htl_0a785439,usr_8846d546,8,,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,couple,2026-04-27,rmt_2c39a2e4,0,0,0.56,2026-05-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d5051a9e,htl_0a785439,usr_7cb81b2c,8,Great staff,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,backpacker,2025-11-13,rmt_eb54fcb4,0,0,0.56,2025-12-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_049a0c7b,htl_0a785439,usr_810e7b81,6,Great staff,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,family,2025-12-01,rmt_2c39a2e4,12,0,0.11,2025-12-16T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c974c5ed,htl_0a785439,usr_96700977,8,Would return,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,backpacker,2026-04-18,rmt_12d96357,0,0,,2026-04-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_706821f9,htl_0a785439,usr_fe68ac3c,7,Noisy but central,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Breakfast is repetitive if you stay more than three nights. Would stay again, but I would ask for a room at the back.",en-IN,couple,2026-06-24,rmt_2c39a2e4,0,1,0.33,2026-06-25T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_bd1ae212,htl_0a785439,usr_e0853a17,8,Good location,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,business,2026-02-17,rmt_7e669087,3,0,0.56,2026-03-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_f07f9212,htl_0a785439,usr_a7185e16,9,Mixed,"Room was spotless and the air conditioning was silent, which mattered in October. Exactly what was advertised, no more and no less.",en-GB,solo,2026-01-29,rmt_12d96357,4,0,0.78,2026-02-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3aa74282,htl_0a785439,,8,Average,"Wi-fi held up well enough for a two-hour video call, which I did not expect. The location is the whole argument for this place — we walked to the fort gate twice a day. Slightly overpriced in season, good value outside it.",en-IN,senior,2026-03-02,rmt_2c39a2e4,0,1,0.56,2026-03-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5c463b3c,htl_0a785439,,7,Good location,"Breakfast was better than it needed to be. The dhokla in particular. The shaded verandah is genuinely lovely in the evening. The photographs make the room look larger than it is. Would stay again, but I would ask for a room at the back.",en-IN,friends,2025-05-31,rmt_12d96357,14,0,0.33,2025-06-19T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_231177b7,htl_0a785439,usr_52de2228,7,Better than expected,"जगह बहुत अच्छी है, मुख्य बाज़ार पैदल दूरी पर। गरम पानी में थोड़ी दिक्कत रही।",hi,couple,2026-04-01,,11,1,,2026-04-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ac10c227,htl_0a785439,,6,Better than expected,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,family,2026-05-08,rmt_eb54fcb4,8,0,0.11,2026-05-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
